Player,Tackles_Tkl,Tackles_TklW,Tackles_Def_3rd,Tackles_Mid_3rd,Tackles_Att_3rd,Vs_Dribbles_Tkl,Vs_Dribbles_Att,Vs_Dribbles_Tkl%,Vs_Dribbles_Past,Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err
Leo Skiri Østigård,1.0,0.4736842105263157,0.5263157894736842,0.4210526315789473,0.0526315789473684,0.5263157894736842,0.631578947368421,39.47368421052632,0.1052631578947368,0.8947368421052632,0.5263157894736842,0.3684210526315789,0.5789473684210527,1.5789473684210529,3.421052631578948,0.0526315789473684
Leandro Sanca,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,33.333333333333336,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
Federico Gatti,0.75,0.5,0.75,0.0,0.0,0.25,0.25,25.0,0.0,1.25,1.0,0.25,1.5,2.25,5.0,0.25
Yayah Kallon,0.75,0.5357142857142857,0.25,0.25,0.25,0.2142857142857142,0.5714285714285714,15.178571428571429,0.3571428571428571,0.5,0.0357142857142857,0.4642857142857143,0.1785714285714285,0.9285714285714286,0.2142857142857142,0.0
Pietro Terracciano,0.0153846153846153,0.0153846153846153,0.0153846153846153,0.0,0.0,0.0153846153846153,0.0769230769230769,1.5384615384615383,0.0615384615384615,0.0,0.0,0.0,0.0461538461538461,0.0615384615384615,0.5230769230769231,0.0307692307692307
Lorenzo Venuti,1.1730769230769231,0.6442307692307693,0.6538461538461539,0.3846153846153846,0.1346153846153846,0.5961538461538461,1.125,29.615384615384617,0.5288461538461539,0.7403846153846154,0.2403846153846154,0.5,0.7307692307692307,1.9038461538461535,1.7596153846153846,0.048076923076923
Kingsley Ehizibue,1.9,1.2125,1.225,0.5875,0.0875,0.8125,1.275,38.04375,0.4625,0.825,0.225,0.6,0.8625,2.7625,1.9375,0.0125
Mario Gila,0.6666666666666666,0.1666666666666666,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,1.3333333333333333,0.6666666666666666,0.0
Warren Bondo,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.0
Andrea Belotti,0.7745664739884393,0.4797687861271676,0.1734104046242774,0.3815028901734104,0.2196531791907514,0.1676300578034682,0.815028901734104,9.720231213872832,0.6473988439306358,0.6647398843930635,0.1156069364161849,0.5491329479768786,0.2369942196531791,1.0115606936416186,0.5375722543352601,0.0115606936416184
Michele Castagnetti,1.5,0.625,0.75,0.625,0.125,0.75,1.375,43.75,0.625,0.375,0.0,0.375,0.5,2.0,1.0,0.0
Danilo D'Ambrosio,1.7578125,1.125,0.9140625,0.6796875,0.1640625,0.6953125,1.46875,33.221093749999994,0.7734375,0.8203125,0.296875,0.5234375,0.78125,2.5390625,1.3515625,0.0078125
Raoul Bellanova,0.8095238095238095,0.4047619047619047,0.4285714285714285,0.3095238095238095,0.0714285714285714,0.1904761904761904,0.7142857142857143,13.095238095238097,0.5238095238095238,0.9761904761904762,0.2142857142857142,0.7619047619047619,0.5476190476190477,1.3571428571428572,1.3333333333333333,0.0
Simon Kjær,1.4774774774774777,0.927927927927928,0.927927927927928,0.4774774774774775,0.072072072072072,0.5405405405405406,0.9369369369369368,33.67837837837838,0.3963963963963964,1.2972972972972974,0.9369369369369368,0.3603603603603603,1.2342342342342345,2.7117117117117115,4.324324324324325,0.009009009009009
Riccardo Marchizza,0.9111111111111112,0.5777777777777777,0.5111111111111111,0.2888888888888888,0.1111111111111111,0.5111111111111111,0.8222222222222222,37.55555555555556,0.3111111111111111,0.6222222222222222,0.2222222222222222,0.4,0.4666666666666667,1.3777777777777778,1.1333333333333333,0.0
Agustín Álvarez Martínez,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.2,0.2,0.4,0.1,0.0
Tanguy Ndombele,1.5483870967741935,0.9419354838709676,0.4903225806451612,0.8387096774193549,0.2193548387096774,0.4967741935483871,1.264516129032258,24.0,0.7677419354838709,0.9612903225806452,0.1741935483870967,0.7870967741935484,0.7161290322580646,2.264516129032258,0.3677419354838709,0.0387096774193548
Giovanni Simeone,0.8404255319148937,0.4840425531914893,0.1968085106382978,0.4361702127659574,0.2074468085106383,0.1968085106382978,0.9202127659574468,10.199468085106384,0.723404255319149,0.7287234042553191,0.0744680851063829,0.6542553191489362,0.2340425531914893,1.074468085106383,0.5478723404255319,0.0053191489361702
Igor,1.3333333333333333,0.8160919540229885,0.8045977011494253,0.425287356321839,0.1034482758620689,0.6896551724137931,0.9885057471264368,37.740229885057474,0.2988505747126437,1.091954022988506,0.5402298850574713,0.5517241379310345,1.0804597701149423,2.413793103448276,1.735632183908046,0.0689655172413793
Tyronne Ebuehi,1.32,0.56,0.68,0.4,0.24,0.44,0.76,34.0,0.32,0.76,0.32,0.44,0.72,2.04,2.24,0.04
Tommaso Baldanzi,0.8571428571428571,0.5714285714285714,0.2857142857142857,0.4285714285714285,0.1428571428571428,0.4285714285714285,0.7142857142857143,35.714285714285715,0.2857142857142857,0.4285714285714285,0.0,0.4285714285714285,0.0,0.8571428571428571,0.2857142857142857,0.0
Marin Pongračić,1.2765957446808511,0.8936170212765957,0.8723404255319149,0.3404255319148936,0.0638297872340425,0.5531914893617021,0.723404255319149,34.92978723404256,0.1702127659574468,0.8085106382978723,0.425531914893617,0.3829787234042553,1.3404255319148937,2.617021276595745,2.3617021276595747,0.0638297872340425
Éderson,1.9285714285714288,1.1785714285714286,0.6071428571428571,1.1428571428571428,0.1785714285714285,0.7857142857142857,1.3214285714285714,31.13214285714286,0.5357142857142857,1.0,0.1071428571428571,0.8928571428571429,1.0357142857142858,2.9642857142857144,0.5357142857142857,0.0
Jeremie Boga,0.375,0.225,0.125,0.125,0.125,0.1583333333333333,0.4583333333333333,12.083333333333334,0.3,0.5333333333333333,0.0,0.5333333333333333,0.1333333333333333,0.5083333333333333,0.1583333333333333,0.0166666666666666
Isak Hien,2.25,1.0,1.6666666666666667,0.5833333333333334,0.0,1.1666666666666667,1.6666666666666667,47.64166666666667,0.5,0.6666666666666666,0.25,0.4166666666666667,1.25,3.5,1.75,0.0
Federico Ceccherini,0.9130434782608696,0.5579710144927537,0.6086956521739131,0.2391304347826087,0.0652173913043478,0.3985507246376811,0.6739130434782609,28.08043478260869,0.2753623188405797,0.7246376811594203,0.4057971014492754,0.3188405797101449,1.615942028985507,2.528985507246377,3.7971014492753614,0.0217391304347826
Josh Doig,0.7777777777777778,0.3333333333333333,0.0,0.3333333333333333,0.4444444444444444,0.1111111111111111,0.3333333333333333,11.11111111111111,0.2222222222222222,0.6666666666666666,0.2222222222222222,0.4444444444444444,0.6666666666666666,1.4444444444444444,0.2222222222222222,0.0
Alessandro Cortinovis,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
Manolo Gabbiadini,0.2391304347826087,0.1376811594202898,0.0507246376811594,0.1159420289855072,0.072463768115942,0.0507246376811594,0.3333333333333333,4.3478260869565215,0.2826086956521739,0.2681159420289855,0.0289855072463768,0.2391304347826087,0.2028985507246377,0.4420289855072464,0.3188405797101449,0.0
Gerard Yepes,0.6666666666666666,0.3333333333333333,0.2222222222222222,0.4444444444444444,0.0,0.2222222222222222,0.4444444444444444,22.22222222222222,0.2222222222222222,0.4444444444444444,0.0,0.4444444444444444,0.4444444444444444,1.1111111111111112,0.3333333333333333,0.0
Lorenzo Pirola,1.8571428571428568,1.2857142857142858,1.2857142857142858,0.5714285714285714,0.0,1.1428571428571428,1.2857142857142858,64.28571428571429,0.1428571428571428,1.2857142857142858,1.0,0.2857142857142857,1.2857142857142858,3.142857142857143,2.4285714285714284,0.0
Jhon Lucumí,1.8333333333333333,1.3333333333333333,1.25,0.5833333333333334,0.0,0.8333333333333334,1.4166666666666667,37.5,0.5833333333333334,0.9166666666666666,0.5833333333333334,0.3333333333333333,1.0,2.833333333333333,3.9166666666666665,0.0
Lewis Ferguson,1.2222222222222223,0.5555555555555556,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,22.22222222222222,0.6666666666666666,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.7777777777777778,2.0,1.0,0.0
Matteo Gabbia,0.967741935483871,0.5806451612903226,0.5806451612903226,0.3870967741935484,0.0,0.3870967741935484,0.6451612903225806,21.774193548387096,0.2580645161290322,0.6774193548387096,0.5161290322580645,0.1612903225806451,0.7419354838709677,1.7096774193548387,2.3870967741935485,0.0
Fodé Ballo-Touré,1.8429752066115703,1.3140495867768596,0.9669421487603306,0.743801652892562,0.1322314049586777,0.7603305785123967,1.4545454545454546,33.57685950413223,0.6942148760330579,0.8099173553719008,0.1322314049586777,0.6776859504132231,0.9669421487603306,2.809917355371901,1.56198347107438,0.0495867768595041
Yacine Adli,1.4615384615384617,0.7980769230769231,0.5769230769230769,0.6634615384615384,0.2211538461538461,0.6730769230769231,1.9711538461538465,26.341346153846157,1.2980769230769231,0.7211538461538461,0.048076923076923,0.6730769230769231,0.8365384615384616,2.298076923076923,0.3076923076923077,0.0384615384615384
Perr Schuurs,1.8,1.0,0.9,0.7,0.2,0.5,0.8,35.0,0.3,0.6,0.3,0.3,1.4,3.2,3.2,0.0
Mërgim Vojvoda,1.1290322580645162,0.6935483870967742,0.7419354838709677,0.3064516129032258,0.0806451612903225,0.6129032258064516,1.0483870967741935,34.11290322580645,0.4354838709677419,0.7580645161290323,0.1935483870967742,0.5645161290322581,0.6774193548387096,1.8064516129032255,1.5806451612903225,0.0161290322580645
Marash Kumbulla,1.1666666666666667,0.7272727272727273,0.6363636363636364,0.4696969696969697,0.0606060606060606,0.4848484848484848,1.0303030303030305,22.93636363636364,0.5454545454545454,0.9393939393939394,0.5606060606060606,0.3787878787878788,1.3636363636363635,2.5303030303030303,2.303030303030303,0.0606060606060606
Edoardo Bove,0.1764705882352941,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.0,0.1764705882352941,0.0,0.1764705882352941,0.1764705882352941,0.0,0.1764705882352941,0.1176470588235294,0.2941176470588235,0.1176470588235294,0.0
Wojciech Szczęsny,0.0273972602739726,0.0136986301369863,0.0273972602739726,0.0,0.0,0.0136986301369863,0.0205479452054794,1.36986301369863,0.0068493150684931,0.0136986301369863,0.0,0.0136986301369863,0.0342465753424657,0.0616438356164383,0.2534246575342466,0.0342465753424657
Arkadiusz Milik,0.4881889763779528,0.2362204724409448,0.0472440944881889,0.1889763779527559,0.2519685039370078,0.0944881889763779,0.5275590551181102,6.561417322834646,0.4330708661417323,0.3149606299212598,0.0393700787401574,0.2755905511811024,0.0866141732283464,0.5748031496062992,0.4645669291338583,0.0078740157480314
Ilija Nestorovski,0.2698412698412698,0.1746031746031746,0.1111111111111111,0.1269841269841269,0.0317460317460317,0.1428571428571428,0.6190476190476191,9.126984126984128,0.4761904761904761,0.3174603174603174,0.0317460317460317,0.2857142857142857,0.0793650793650793,0.3492063492063492,0.3968253968253968,0.0
Luca Caldirola,0.8108108108108109,0.4324324324324324,0.5135135135135135,0.2162162162162162,0.081081081081081,0.3783783783783784,0.8378378378378378,23.197297297297297,0.4594594594594595,0.8918918918918919,0.5675675675675675,0.3243243243243243,0.8648648648648649,1.6756756756756757,2.2432432432432434,0.0
Luca Marrone,1.0869565217391304,0.782608695652174,0.6956521739130435,0.391304347826087,0.0,0.5652173913043478,1.0,31.88695652173913,0.4347826086956521,1.0434782608695652,0.5652173913043478,0.4782608695652174,1.1304347826086956,2.217391304347826,2.608695652173913,0.0869565217391304
Matteo Pessina,0.7739130434782608,0.4260869565217391,0.2260869565217391,0.4,0.1478260869565217,0.3304347826086956,0.9043478260869564,20.565217391304348,0.5739130434782609,0.7565217391304347,0.1217391304347826,0.6347826086956522,0.5826086956521739,1.3565217391304347,0.5652173913043478,0.0347826086956521
Pepín,1.1666666666666667,0.5,0.6666666666666666,0.1666666666666666,0.3333333333333333,0.3333333333333333,1.1666666666666667,13.883333333333333,0.8333333333333334,0.3333333333333333,0.0,0.3333333333333333,1.0,2.1666666666666665,0.1666666666666666,0.0
Daniele Rugani,0.8461538461538461,0.5,0.4358974358974359,0.358974358974359,0.0512820512820512,0.3461538461538461,0.6538461538461539,20.72820512820513,0.3076923076923077,0.8717948717948718,0.6153846153846154,0.2564102564102564,0.9615384615384616,1.807692307692308,3.2948717948717947,0.0256410256410256
Adrien Rabiot,1.9605263157894737,1.1973684210526316,0.7828947368421053,0.881578947368421,0.2960526315789473,0.5921052631578947,1.2960526315789471,28.344078947368423,0.7039473684210527,1.0394736842105263,0.2631578947368421,0.7763157894736842,0.986842105263158,2.9473684210526314,0.9078947368421052,0.0263157894736842
Moise Kean,0.3111111111111111,0.2148148148148148,0.0888888888888888,0.1481481481481481,0.074074074074074,0.0962962962962963,0.2962962962962963,7.160740740740741,0.2,0.1777777777777777,0.0074074074074074,0.1703703703703703,0.2148148148148148,0.5259259259259259,0.1851851851851851,0.0148148148148148
Nicola Murru,1.6097560975609757,1.113821138211382,0.7804878048780488,0.5609756097560976,0.2682926829268293,0.7967479674796748,1.2357723577235773,40.22764227642276,0.4390243902439024,1.056910569105691,0.2764227642276423,0.7804878048780488,0.8211382113821138,2.430894308943089,2.105691056910569,0.016260162601626
Gonzalo Villar,1.0151515151515151,0.4696969696969697,0.3939393939393939,0.5,0.1212121212121212,0.4393939393939394,1.2878787878787878,21.10757575757576,0.8484848484848485,0.6363636363636364,0.106060606060606,0.5303030303030303,0.4393939393939394,1.4545454545454546,0.4090909090909091,0.0303030303030303
Daniel Ciofani,0.2790697674418604,0.1860465116279069,0.0697674418604651,0.1395348837209302,0.0697674418604651,0.1395348837209302,0.2558139534883721,9.690697674418605,0.1162790697674418,0.1627906976744186,0.0,0.1627906976744186,0.0697674418604651,0.3488372093023256,0.2558139534883721,0.0
Luka Lochoshvili,2.25,0.5833333333333334,1.5,0.5,0.25,1.4166666666666667,1.8333333333333333,77.5,0.4166666666666667,1.5833333333333333,0.3333333333333333,1.25,1.1666666666666667,3.4166666666666665,3.0,0.0
Jaime Báez,2.0,1.0,1.5,0.0,0.5,1.5,3.0,70.0,1.5,0.0,0.0,0.0,0.0,2.0,1.0,0.5
Emanuele Valeri,1.3571428571428572,0.7142857142857143,0.7857142857142857,0.5,0.0714285714285714,0.7142857142857143,1.5714285714285714,38.1,0.8571428571428571,0.2857142857142857,0.1428571428571428,0.1428571428571428,0.7857142857142857,2.142857142857143,1.1428571428571428,0.0
Frank Tsadjout,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0
Zeki Çelik,2.375,1.3125,1.1171875,0.9765625,0.28125,1.25,2.4609375,43.53125,1.2109375,1.0625,0.21875,0.84375,1.171875,3.546875,2.0,0.0234375
Nicola Zalewski,1.5714285714285714,0.8571428571428571,0.75,0.5714285714285714,0.25,0.9642857142857144,1.75,33.69285714285714,0.7857142857142857,0.9285714285714286,0.0357142857142857,0.8928571428571429,0.8214285714285714,2.392857142857143,0.3214285714285714,0.0
Alessandro Florenzi,1.1893939393939394,0.7575757575757576,0.6287878787878788,0.3636363636363636,0.1969696969696969,0.5833333333333334,1.3863636363636365,27.1689393939394,0.803030303030303,0.6060606060606061,0.1515151515151515,0.4545454545454545,1.2272727272727273,2.4166666666666665,1.4621212121212122,0.0151515151515151
Sandro Tonali,1.3211009174311927,0.8623853211009175,0.5963302752293578,0.6146788990825688,0.110091743119266,0.5596330275229358,1.2935779816513762,32.56788990825689,0.7339449541284404,0.8256880733944955,0.2844036697247706,0.5412844036697247,1.018348623853211,2.339449541284404,0.7522935779816514,0.0091743119266055
Merih Demiral,1.3421052631578947,0.868421052631579,0.9605263157894736,0.3684210526315789,0.0131578947368421,0.618421052631579,1.013157894736842,35.877631578947366,0.3947368421052631,1.0263157894736843,0.5526315789473685,0.4736842105263157,1.5657894736842106,2.9078947368421053,3.263157894736842,0.0263157894736842
Diego Coppola,2.0,1.1,0.9,1.1,0.0,0.7,1.1,40.0,0.4,1.4,0.4,1.0,1.1,3.1,2.3,0.0
Filippo Terracciano,0.8888888888888888,0.6666666666666666,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.6666666666666666,0.8888888888888888,44.44444444444444,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.3333333333333333,1.2222222222222223,0.8888888888888888,0.0
Miguel Veloso,1.4328358208955223,0.8507462686567164,0.6044776119402985,0.6865671641791045,0.1417910447761194,0.5298507462686567,1.4701492537313432,27.79850746268657,0.9402985074626866,0.9253731343283582,0.2014925373134328,0.7238805970149254,0.6343283582089553,2.067164179104477,1.1567164179104477,0.0149253731343283
Riccardo Orsolini,0.9386503067484664,0.558282208588957,0.4417177914110429,0.3374233128834356,0.1595092024539877,0.3496932515337423,1.0552147239263805,20.826993865030676,0.7055214723926381,0.558282208588957,0.0797546012269938,0.4785276073619632,0.3128834355828221,1.2515337423312884,0.5644171779141104,0.0061349693251533
Valentin Antov,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.4444444444444444,1.4444444444444444,18.511111111111116,1.0,1.1111111111111112,0.8888888888888888,0.2222222222222222,0.4444444444444444,1.4444444444444444,2.111111111111111,0.1111111111111111
Andrea Ranocchia,1.3783783783783785,0.8378378378378378,0.7837837837837838,0.5135135135135135,0.081081081081081,0.5135135135135135,0.8108108108108109,23.87567567567568,0.2972972972972973,0.8648648648648649,0.5945945945945946,0.2702702702702703,0.972972972972973,2.3513513513513518,2.6486486486486487,0.0
Andrea Colpani,0.5,0.3,0.3,0.1,0.1,0.3,0.5,20.0,0.2,0.5,0.0,0.5,0.3,0.8,0.0,0.0
Salvatore Molina,1.3235294117647058,0.7941176470588235,0.5882352941176471,0.5294117647058824,0.2058823529411764,0.9705882352941176,1.4705882352941178,44.26470588235294,0.5,1.0,0.2941176470588235,0.7058823529411765,0.5294117647058824,1.8529411764705883,1.2647058823529411,0.0
Aleksa Terzić,0.625,0.3333333333333333,0.2916666666666667,0.2083333333333333,0.125,0.375,0.625,19.791666666666668,0.25,0.5416666666666666,0.0833333333333333,0.4583333333333333,0.2916666666666667,0.9166666666666666,0.375,0.0
Alfred Duncan,1.1538461538461535,0.7272727272727273,0.5034965034965035,0.5174825174825175,0.1328671328671328,0.4405594405594406,1.3986013986013983,22.045454545454547,0.958041958041958,0.7552447552447552,0.0769230769230769,0.6783216783216783,0.5524475524475524,1.7062937062937062,0.6293706293706294,0.0139860139860139
Jonathan Ikone,0.5680473372781065,0.2899408284023668,0.1538461538461538,0.2544378698224852,0.1597633136094674,0.2011834319526627,0.6568047337278107,15.58224852071006,0.4556213017751479,0.6153846153846154,0.0532544378698224,0.5621301775147929,0.1893491124260355,0.757396449704142,0.165680473372781,0.0
Arthur,0.5769230769230769,0.2692307692307692,0.1153846153846153,0.2307692307692307,0.2307692307692307,0.3076923076923077,0.5,26.923076923076923,0.1923076923076923,0.3076923076923077,0.0384615384615384,0.2692307692307692,0.0384615384615384,0.6153846153846154,0.3846153846153846,0.0
